ID,Block,PlotID,Species,Canopy,Trans,Fire,Snow,S1Tot,S2Tot,S3Tot,Row,Col,Pop,F1,Sp1,Su1,F2,Sp2,Su2,Su2.H,F3,F3.H,Sp3,Sp3.H,Su3.Fl,Su3.Fr,Su3.Sd,Su3.H
1124,8,67,cs,T,37.92,0,+,236.22,76.2,50.8,7,4,GR,,1,1,1,1,1,18,1,20,1,20,,,,
1125,8,67,cs,T,37.92,0,+,236.22,76.2,50.8,7,5,PH,,,,,,,,,,,,,,,
1126,8,67,cs,T,37.92,0,+,236.22,76.2,50.8,7,6,GR,,,,,,,,,,,,,,,
1127,8,67,cs,T,37.92,0,+,236.22,76.2,50.8,7,7,GT,,,,,,,,,,,,,,,
1030,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,1,1,SF,,,,,1,1,22,1,22,1,20,,,,20
1031,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,1,2,GR,,,,,,,,,,,,,,,
1032,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,1,3,GT,,,,,,,,,,,,,,,
1033,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,1,4,GT,,,,,,,,,,,,,,,
1034,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,1,5,GT,,,,,,,,1,1,1,17,,,,25
1035,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,1,6,GT,,,,,,,,1,8,1,10,,,,20
1036,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,1,7,SF,,,,,1,0,,0,,0,0,,,,
1037,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,2,1,WM,,,,,,,,,,,,,,,
1038,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,2,2,GT,,,,,,,,,,,,,,,
1039,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,2,3,SF,,,,,,,,,,,,,,,
1040,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,2,4,SF,,,,,,,,,,,,,,,
1041,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,2,5,GT,,,,,,,,,,,,,,,
1042,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,2,6,GT,,,,,1,1,22,1,24,1,25,,,,30
1043,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,2,7,GT,,,,,,,,,,,,,,,
1044,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,3,1,GT,,,,,,,,,,,,,,,
1045,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,3,2,GR,,,,,,,,,,,,,,,3
1046,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,3,3,GR,,,,,,,,,,,,,,,
1047,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,3,4,GR,,,,,,,,,,,,,,,
1048,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,3,5,WM,,,,,,,,,,,,,,,
1049,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,3,6,SF,,,,,1,1,31,1,43,1,45,,,,50
1050,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,3,7,GR,,,,,,,,,,,,,,,
1051,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,4,1,SF,,,,,,,,,,,,,,,
1052,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,4,2,PH,,,,,1,1,29,1,29,1,30,,,,25
1053,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,4,3,WM,,,,,,,,,,,,,,,
1054,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,4,4,WM,,,,,,,,,,,,,,,
1055,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,4,5,GR,,,,,,,,,,,,,,,
1056,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,4,6,GT,,,,,,,,,,,,,,,
1057,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,4,7,WM,,,,,1,1,9,1,9,1,9,,,,12
1058,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,5,1,GT,,,,,1,1,21,1,25,1,10,,,,12
1059,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,5,2,DB,,,,,,,,,,,,,,,
1060,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,5,3,GT,,,,,,,,,,,,,,,
1061,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,5,4,SF,,,,,1,1,32,1,33,1,30,,,,30
1062,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,5,5,GT,,,,,,,,,,,,,,,
1063,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,5,6,WM,,,,,,,,1,22,0,,,,,
1064,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,5,7,DB,,,,,,,,,,,,,,,
1065,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,6,1,GT,,,,,1,1,23,1,26,1,16,,,,16
1066,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,6,2,WM,,,,,,,,,,,,,,,
1067,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,6,3,DB,,,,,1,1,22,1,25,1,34,,,,25
1068,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,6,4,GR,,,,,,,,,,,,,,,
1069,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,6,5,PH,,1,0,0,0,0,,0,,0,,,,,
1070,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,6,6,WM,,,,,1,1,15,1,12,1,7,,,,10
1071,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,6,7,PH,,,,,,,,,,,,,,,
1072,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,7,1,GT,,,,,1,1,22,1,24,1,21,,,,20
1073,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,7,2,SF,,,,,,,,,,,,,,,
1074,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,7,3,SF,,,,,,,,,,,,,,,
1075,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,7,4,SF,,1,1,1,1,1,103,1,123,1,110,92,33,132,180
1076,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,7,5,WM,,,,,1,1,25,1,29,1,10,,,,30
1077,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,7,6,GR,,,,,,,,1,28,0,,,,,
1078,8,64,cs,T,37.92,0,A,144.78,40.64,25.4,7,7,WM,,,,,1,1,17,1,15,1,12,,,,0
1275,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,1,1,GR,,,,,,,,,,,,,,,
1276,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,1,2,SF,,,,,,,,,,,,,,,
1277,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,1,3,PH,,,,,,,,,,,,,,,
1278,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,1,4,GR,,,,,,,,,,,,,,,
1279,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,1,5,SF,,,,,,,,,,,,,,,
1280,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,1,6,PH,,,,,,,,,,,,,,,
1281,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,1,7,SF,,,,,,,,,,,,,,,
1282,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,2,1,GT,,,,,,,,,,,,,,,
1283,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,2,2,SF,,,,,,,,,,,,,,,
1284,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,2,3,WM,,,,,,,,,,,,,,,
1285,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,2,4,GT,,,,,,,,,,,,,,,
1286,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,2,5,WM,,,,,,,,,,,,,,,
1287,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,2,6,GT,,,,,1,1,10,0,,0,,,,,
1288,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,2,7,WM,,,,,,,,,,,,,,,
1289,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,3,1,SF,,,,,,,,,,,,,,,
1290,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,3,2,WM,,,,,,,,,,,,,,,
1291,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,3,3,WM,,,,,,,,,,,,,,,
1292,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,3,4,SF,,,,,,,,,,,,,,,
1293,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,3,5,DB,,,,,1,1,8.5,1,2,1,3,,,,0
1294,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,3,6,GR,,,,,,,,,,,,,,,
1295,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,3,7,GT,,,,,,,,,,,,,,,
1296,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,4,1,WM,,,,,,,,,,,,,,,
1297,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,4,2,GR,,,,,,,,,,,,,,,
1298,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,4,3,GR,,,,,1,0,,0,,0,,,,,
1299,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,4,4,GR,,,,,,,,,,,,,,,
1300,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,4,5,GT,,,,,,,,,,,,,,,
1301,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,4,6,WM,,,,,,,,,,,,,,,
1302,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,4,7,GR,,,,,,,,,,,,,,,
1303,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,5,1,PH,,,,,,,,,,,,,,,
1304,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,5,2,GT,,,,,,,,,,,,,,,
1305,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,5,3,GT,,,,,,,,,,,,,,,
1306,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,5,4,DB,,,,,,,,,,,,,,,
1307,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,5,5,WM,,,,,,,,,,,,,,,
1308,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,5,6,WM,,,,,,,,,,,,,,,
1309,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,5,7,GT,,,,,,,,,,,,,,,
1310,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,6,1,GT,,,,,,,,,,,,,,,
1311,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,6,2,SF,,,,,,,,,,,,,,,
1312,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,6,3,SF,,,,,,,,,,,,,,,
1313,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,6,4,GR,,1,0,0,0,0,,0,,0,,,,,
1314,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,6,5,GT,,,,,,,,,,,,,,,
1315,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,6,6,WM,,1,1,1,1,0,,0,,0,,,,,
1316,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,6,7,GT,,,,,,,,,,,,,,,
1317,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,7,1,GT,,,,,,,,,,,,,,,
1318,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,7,2,DB,,1,1,1,1,1,115,1,155,1,135,147,74,236,150
1319,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,7,3,GT,,,,,,,,,,,,,,,
1320,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,7,4,SF,,,,,,,,,,,,,,,
1321,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,7,5,GT,,,,,,,,,,,,,,,
1322,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,7,6,SF,,1,1,1,1,1,29,1,56,1,30,18,10,47,40
1323,9,79,cs,O,82.39,0,-,142.24,60.96,15.24,7,7,GT,,,,,,,,,,,,,,,
1226,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,1,1,GR,,,,,,,,,,,,,,,
1227,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,1,2,GT,,,,,,,,,,,,,,,
1228,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,1,3,SF,,,,,,,,,,,,,,,
1229,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,1,4,WM,,,,,,,,,,,,,,,
1230,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,1,5,GT,,,,,,,,,,,,,,,
1231,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,1,6,SF,,,,,,,,,,,,,,,
1232,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,1,7,GT,,,,,,,,,,,,,,,
1233,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,2,1,DB,,,,,,,,,,,,,,,
1234,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,2,2,DB,,,,,,,,,,,,,,,
1235,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,2,3,GT,,,,,,,,,,,,,,,
1236,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,2,4,GR,,,,,1,1,10,1,15,1,10,,,,10
1237,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,2,5,WM,,,,,,,,,,,,,,,
1238,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,2,6,GT,,,,,,,,,,,,,,,
1239,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,2,7,GT,,,,,1,0,,0,,0,,,,,
1240,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,3,1,GT,,,,,,,,,,,,,,,
1241,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,3,2,GR,,,,,,,,,,,,,,,
1242,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,3,3,WM,,,,,1,1,19,1,16,1,15,,,,20
1243,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,3,4,DB,,1,1,1,1,1,21,1,22,0,,,,,
1244,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,3,5,SF,,1,1,1,1,1,12,1,37,1,17,,,,20
1245,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,3,6,GT,,,,,,,,,,,,,,,
1246,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,3,7,GR,,,,,1,0,,0,,0,,,,,
1247,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,4,1,PH,,,,,,,,,,,,,,,
1248,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,4,2,GT,,,,,,,,,,,,,,,
1249,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,4,3,SF,,,,,,,,,,,,,,,
1250,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,4,4,SF,,,,,,,,,,,,,,,
1251,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,4,5,SF,,,,,,,,,,,,,,,
1252,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,4,6,GT,,,,,,,,,,,,,,,
1253,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,4,7,WM,,,,,,,,,,,,,,,
1254,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,5,1,GR,,,,,,,,,,,,,,,
1255,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,5,2,WM,,,,,,,,,,,,,,,
1256,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,5,3,WM,,,,,,,,,,,,,,,
1257,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,5,4,GR,,,1,1,0,0,,0,,0,,,,,
1258,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,5,5,WM,,,,,,,,,,,,,,,
1259,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,5,6,GT,,,,,,,,,,,,,,,
1260,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,5,7,SF,,,,,,,,,,,,,,,
1261,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,6,1,GR,,,,,,,,,,,,,,,
1262,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,6,2,GR,,1,1,1,0,0,,0,,0,,,,,
1263,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,6,3,PH,,1,0,0,0,0,,0,,0,,,,,
1264,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,6,4,WM,,,,,,,,,,,,,,,
1265,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,6,5,SF,,1,0,0,0,0,,0,,0,,,,,
1266,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,6,6,GT,,,,,1,0,,0,,0,,,,,
1267,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,6,7,GT,,,,,1,0,,0,,0,,,,,
1268,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,7,1,WM,,,,,,,,,,,,,,,
1269,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,7,2,WM,,,,,,,,,,,,,,,
1270,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,7,3,GT,,,,,,,,,,,,,,,
1271,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,7,4,SF,,,,,,,,,,,,,,,
1272,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,7,5,PH,,,,,,,,,,,,,,,
1273,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,7,6,GT,,,,,,,,,,,,,,,
1274,9,76,cs,O,82.39,0,+,332.74,190.5,101.6,7,7,SF,,,,,,,,,,,,,,,
1177,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,1,1,WM,,,,,,,,,,,,,,,
1178,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,1,2,GR,,,,,,,,,,,,,,,
1179,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,1,3,WM,,,,,,,,,,,,,,,
1180,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,1,4,GR,,,,,,,,,,,,,,,
1181,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,1,5,WM,,,,,,,,,,,,,,,
1182,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,1,6,SF,,,,,,,,,,,,,,,
1183,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,1,7,DB,,,,,,,,,,,,,,,
1184,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,2,1,GR,,,,,,,,,,,,,,,
1185,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,2,2,SF,,,,,,,,,,,,,,,
1186,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,2,3,WM,,,,,,,,,,,,,,,
1187,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,2,4,GR,,,,,,,,,,,,,,,
1188,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,2,5,WM,1,1,1,1,0,0,,0,,0,,,,,
1189,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,2,6,DB,,,,,,,,,,,,,,,
1190,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,2,7,SF,,,,,1,1,15,1,21,1,10,,,,20
1191,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,3,1,SF,,,,,,,,,,,,,,,
1192,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,3,2,GT,,1,1,1,1,0,,0,,0,,,,,
1193,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,3,3,GT,,,,,,,,,,,,,,,
1194,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,3,4,GR,,,,,1,0,,0,,0,,,,,
1195,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,3,5,GT,,,,,,,,,,,,,,,
1196,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,3,6,WM,,,,,1,1,10,1,10,1,4,,,,8
1197,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,3,7,GT,,,,,,,,,,,,,,,
1198,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,4,1,SF,,,,,,,,,,,,,,,
1199,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,4,2,PH,,,,,,,,,,,,,,,
1200,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,4,3,GT,,,,,1,1,36,1,56,1,45,,,,50
1201,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,4,4,SF,,,,,,,,,,,,,,,
1202,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,4,5,WM,,,,,,,,,,,,,,,
1203,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,4,6,GT,,,,,,,,,,,,,,,
1204,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,4,7,GT,,,,,,,,,,,,,,,
1205,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,5,1,GR,,,,,,,,,,,,,,,
1206,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,5,2,WM,,,,,,,,,,,,,,,
1207,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,5,3,WM,,,,,,,,,,,,,,,
1208,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,5,4,PH,,,,,,,,,,,,,,,
1209,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,5,5,GR,,,,,,,,,,,,,,,
1210,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,5,6,GT,,,,,,,,,,,,,,,
1211,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,5,7,GT,,,,,,,,,,,,,,,
1212,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,6,1,GT,,,,,,,,,,,,,,,
1213,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,6,2,GT,,,,,,,,,,,,,,,
1214,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,6,3,SF,,,,,,,,,,,,,,,
1215,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,6,4,SF,,,,,,,,,,,,,,,
1216,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,6,5,PH,,,,,,,,,,,,,,,
1217,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,6,6,GT,,,,,,,,,,,,,,,
1218,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,6,7,SF,,,,,,,,,,,,,,,
1219,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,7,1,GT,,,,,,,,,,,,,,,
1220,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,7,2,GR,,,,,,,,,,,,,,,
1221,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,7,3,WM,,,,,,,,,,,,,,,
1222,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,7,4,GT,,,,,,,,,,,,,,,
1223,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,7,5,GT,,1,1,1,1,1,51,1,43,1,30,78,51,121,50
1224,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,7,6,SF,,,,,,,,,,,,,,,
1225,9,73,cs,O,82.39,0,A,205.74,104.14,50.8,7,7,DB,,,,,,,,,,,,,,,
1422,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,1,1,GR,,,,,1,1,8,1,6,1,5,,,,
1423,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,1,2,DB,,,,,,,,,,,,,,,
1424,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,1,3,WM,1,1,1,1,1,1,10,1,9,1,7,,,,
1425,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,1,4,WM,,,,,,,,,,,,,,,
1426,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,1,5,GT,,,1,0,0,0,,0,,0,,,,,
1427,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,1,6,GT,,1,1,1,1,1,5,1,4,0,,,,,
1428,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,1,7,PH,,1,1,1,1,1,7,1,8,1,3,,,,
1429,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,2,1,GT,,,,,,,,1,6,0,,,,,
1430,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,2,2,GR,,,,,,,,,,,,,,,
1431,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,2,3,SF,,1,1,1,0,0,,0,,0,,,,,
1432,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,2,4,WM,,,,,,,,,,,,,,,
1433,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,2,5,GT,,,,,,,,,,,,,,,
1434,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,2,6,GT,,,,,,,,,,,,,,,
1435,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,2,7,WM,,,,,1,1,7,1,6,1,5,,,,
1436,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,3,1,SF,,,,,1,1,12,1,12,1,10,,,,
1437,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,3,2,GR,,,,,1,1,5,1,4,1,4,,,,
1438,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,3,3,GT,,,,,,,,,,,,,,,
1439,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,3,4,SF,,1,1,1,1,1,10,1,13,1,5,,,,
1440,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,3,5,DB,,,1,1,1,1,6,1,6,1,6,,,,
1441,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,3,6,GT,,,,,1,1,8.5,0,,0,,,,,
1442,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,3,7,GR,,1,1,1,0,0,,0,,0,,,,,
1443,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,4,1,SF,,,,,1,0,,0,,0,,,,,
1444,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,4,2,WM,,,,,1,0,,0,,0,,,,,
1445,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,4,3,GT,,,,,,,,,,,,,,,
1446,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,4,4,PH,,,,,,,,,,,,,,,
1447,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,4,5,SF,,,,,,,,,,,,,,,
1448,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,4,6,GT,,,,,,,,,,,,,,,
1449,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,4,7,WM,,,,,,,,,,,,,,,
1450,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,5,1,GR,,,,,,,,,,,,,,,
1451,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,5,2,GT,,,,,,,,,,,,,,,
1452,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,5,3,SF,,,,,,1,4,1,5,1,4,,,,
1453,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,5,4,WM,,,1,0,0,0,,0,,0,,,,,
1454,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,5,5,SF,,1,1,1,1,1,3,0,,0,,,,,
1455,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,5,6,GT,,,,,1,1,8,0,,0,,,,,
1456,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,5,7,GT,,,,,,,,,,,,,,,
1457,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,6,1,SF,,,,,,,,,,,,,,,
1458,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,6,2,WM,,,,,,,,,,,,,,,
1459,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,6,3,GR,,,,,,,,,,,,,,,
1460,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,6,4,WM,,1,1,1,1,1,11,1,11,1,9,,,,
1461,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,6,5,GT,,,,,,,,,,,,,,,
1462,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,6,6,GT,,,,,,,,,,,,,,,
1463,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,6,7,DB,,,,,,,,,,,,,,,
1464,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,7,1,GR,,,,,,,,,,,,,,,
1465,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,7,2,SF,,,,,1,1,4,0,,0,,,,,
1466,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,7,3,WM,,,,,1,0,,0,,0,,,,,
1467,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,7,4,SF,,,,,1,1,9.5,1,11,1,8,,,,
1468,10,85,cs,C,22.1,0,-,101.6,25.4,7.62,7,5,GR,,,,,,,,,,,,,,,
